id,Kmeans_10,target
1498,9,Class_1
1499,9,Class_1
1500,9,Class_1
1501,8,Class_1
1502,9,Class_1
1503,3,Class_1
1504,0,Class_1
1505,6,Class_1
1506,6,Class_1
1507,9,Class_1
1508,9,Class_1
1509,0,Class_1
1510,9,Class_1
1511,0,Class_1
1512,7,Class_1
1513,7,Class_1
1514,9,Class_1
1515,9,Class_1
1516,9,Class_1
1517,9,Class_1
1518,7,Class_1
1519,9,Class_1
1520,9,Class_1
1521,0,Class_1
1522,0,Class_1
1523,9,Class_1
1524,0,Class_1
1525,9,Class_1
1526,9,Class_1
1527,0,Class_1
1528,0,Class_1
1529,9,Class_1
1530,0,Class_1
1531,9,Class_1
1532,0,Class_1
1533,9,Class_1
1534,9,Class_1
1535,0,Class_1
1536,9,Class_1
1537,9,Class_1
1538,9,Class_1
1539,0,Class_1
1540,1,Class_1
1541,9,Class_1
1542,9,Class_1
1543,9,Class_1
1544,0,Class_1
1545,9,Class_1
1546,9,Class_1
1547,0,Class_1
1548,9,Class_1
1549,9,Class_1
1550,6,Class_1
1551,6,Class_1
1552,9,Class_1
1553,0,Class_1
1554,9,Class_1
1555,1,Class_1
1556,9,Class_1
1557,9,Class_1
1558,6,Class_1
1559,9,Class_1
1560,0,Class_1
1561,0,Class_1
1562,1,Class_1
1563,7,Class_1
1564,0,Class_1
1565,6,Class_1
1566,1,Class_1
1567,0,Class_1
1568,9,Class_1
1569,0,Class_1
1570,0,Class_1
1571,0,Class_1
1572,9,Class_1
1573,9,Class_1
1574,0,Class_1
1575,9,Class_1
1576,9,Class_1
1577,9,Class_1
1578,0,Class_1
1579,1,Class_1
1580,0,Class_1
1581,9,Class_1
1582,0,Class_1
1583,1,Class_1
1584,0,Class_1
1585,3,Class_1
1586,0,Class_1
1587,0,Class_1
1588,0,Class_1
1589,6,Class_1
1590,0,Class_1
1591,9,Class_1
1592,9,Class_1
1593,0,Class_1
1594,9,Class_1
1595,0,Class_1
1596,7,Class_1
1597,9,Class_1
1598,1,Class_1
1599,0,Class_1
1600,0,Class_1
1601,8,Class_1
1602,0,Class_1
1603,0,Class_1
1604,9,Class_1
1605,0,Class_1
1606,6,Class_1
1607,3,Class_1
1608,7,Class_1
1609,9,Class_1
1610,6,Class_1
1611,9,Class_1
1612,6,Class_1
1613,0,Class_1
1614,0,Class_1
1615,0,Class_1
1616,9,Class_1
1617,0,Class_1
1618,9,Class_1
1619,0,Class_1
1620,0,Class_1
1621,7,Class_1
1622,7,Class_1
1623,0,Class_1
1624,0,Class_1
1625,0,Class_1
1626,0,Class_1
1627,9,Class_1
1628,0,Class_1
1629,9,Class_1
1630,6,Class_1
1631,7,Class_1
1632,9,Class_1
1633,9,Class_1
1634,9,Class_1
1635,0,Class_1
1636,3,Class_1
1637,7,Class_1
1638,0,Class_1
1639,6,Class_1
1640,9,Class_1
1641,9,Class_1
1642,9,Class_1
1643,0,Class_1
1644,9,Class_1
1645,8,Class_1
1646,0,Class_1
1647,9,Class_1
1648,1,Class_1
1649,9,Class_1
1650,6,Class_1
1651,0,Class_1
1652,3,Class_1
1653,9,Class_1
1654,9,Class_1
1655,9,Class_1
1656,7,Class_1
1657,9,Class_1
1658,0,Class_1
1659,7,Class_1
1660,9,Class_1
1661,9,Class_1
1662,0,Class_1
1663,9,Class_1
1664,0,Class_1
1665,0,Class_1
1666,9,Class_1
1667,0,Class_1
1668,0,Class_1
1669,9,Class_1
1670,3,Class_1
1671,9,Class_1
1672,0,Class_1
1673,9,Class_1
1674,9,Class_1
1675,0,Class_1
1676,6,Class_1
1677,0,Class_1
1678,7,Class_1
1679,9,Class_1
1680,9,Class_1
1681,7,Class_1
1682,0,Class_1
1683,0,Class_1
1684,6,Class_1
1685,0,Class_1
1686,0,Class_1
1687,9,Class_1
1688,0,Class_1
1689,0,Class_1
1690,9,Class_1
1691,0,Class_1
1692,0,Class_1
1693,9,Class_1
1694,6,Class_1
1695,0,Class_1
1696,9,Class_1
1697,8,Class_1
1698,1,Class_1
1699,9,Class_1
1700,9,Class_1
1701,0,Class_1
1702,0,Class_1
1703,0,Class_1
1704,0,Class_1
1705,0,Class_1
1706,0,Class_1
1707,9,Class_1
1708,0,Class_1
1709,1,Class_1
1710,9,Class_1
1711,0,Class_1
1712,7,Class_1
1713,0,Class_1
1714,9,Class_1
1715,9,Class_1
1716,9,Class_1
1717,9,Class_1
1718,9,Class_1
1719,9,Class_1
1720,0,Class_1
1721,9,Class_1
1722,9,Class_1
1723,7,Class_1
1724,6,Class_1
1725,6,Class_1
1726,0,Class_1
1727,9,Class_1
1728,9,Class_1
1729,9,Class_1
1730,7,Class_1
1731,9,Class_1
1732,9,Class_1
1733,1,Class_1
1734,7,Class_1
1735,9,Class_1
1736,0,Class_1
1737,9,Class_1
1738,9,Class_1
1739,9,Class_1
1740,0,Class_1
1741,0,Class_1
1742,9,Class_1
1743,0,Class_1
1744,0,Class_1
1745,9,Class_1
1746,6,Class_1
1747,9,Class_1
1748,0,Class_1
1749,9,Class_1
1750,7,Class_1
1751,0,Class_1
1752,6,Class_1
1753,9,Class_1
1754,9,Class_1
1755,0,Class_1
1756,9,Class_1
1757,0,Class_1
1758,0,Class_1
1759,9,Class_1
1760,0,Class_1
1761,0,Class_1
1762,9,Class_1
1763,0,Class_1
1764,0,Class_1
1765,0,Class_1
1766,0,Class_1
1767,0,Class_1
1768,9,Class_1
1769,7,Class_1
1770,0,Class_1
1771,9,Class_1
1772,0,Class_1
1773,9,Class_1
1774,9,Class_1
1775,9,Class_1
1776,9,Class_1
1777,0,Class_1
1778,9,Class_1
1779,9,Class_1
1780,9,Class_1
1781,0,Class_1
1782,0,Class_1
1783,9,Class_1
1784,1,Class_1
1785,9,Class_1
1786,9,Class_1
1787,9,Class_1
1788,0,Class_1
1789,0,Class_1
1790,7,Class_1
1791,9,Class_1
1792,0,Class_1
1793,1,Class_1
1794,6,Class_1
1795,0,Class_1
1796,0,Class_1
1797,5,Class_1
1798,0,Class_1
1799,0,Class_1
1800,7,Class_1
1801,0,Class_1
1802,0,Class_1
1803,8,Class_1
1804,0,Class_1
1805,0,Class_1
1806,5,Class_1
1807,9,Class_1
1808,9,Class_1
1809,0,Class_1
1810,9,Class_1
1811,0,Class_1
1812,0,Class_1
1813,9,Class_1
1814,3,Class_1
1815,9,Class_1
1816,0,Class_1
1817,9,Class_1
1818,9,Class_1
1819,9,Class_1
1820,1,Class_1
1821,3,Class_1
1822,1,Class_1
1823,6,Class_1
1824,0,Class_1
1825,0,Class_1
1826,0,Class_1
1827,0,Class_1
1828,0,Class_1
1829,0,Class_1
1830,5,Class_1
1831,6,Class_1
1832,9,Class_1
1833,0,Class_1
1834,0,Class_1
1835,0,Class_1
1836,0,Class_1
1837,9,Class_1
1838,0,Class_1
1839,9,Class_1
1840,3,Class_1
1841,0,Class_1
1842,0,Class_1
1843,9,Class_1
1844,0,Class_1
1845,9,Class_1
1846,0,Class_1
1847,0,Class_1
1848,0,Class_1
1849,0,Class_1
1850,0,Class_1
1851,0,Class_1
1852,0,Class_1
1853,0,Class_1
1854,0,Class_1
1855,0,Class_1
1856,0,Class_1
1857,1,Class_1
1858,9,Class_1
1859,0,Class_1
1860,9,Class_1
1861,9,Class_1
1862,0,Class_1
1863,0,Class_1
1864,9,Class_1
1865,0,Class_1
1866,9,Class_1
1867,9,Class_1
1868,0,Class_1
1869,1,Class_1
1870,0,Class_1
1871,7,Class_1
1872,0,Class_1
1873,9,Class_1
1874,0,Class_1
1875,0,Class_1
1876,0,Class_1
1877,0,Class_1
1878,0,Class_1
1879,9,Class_1
1880,9,Class_1
1881,0,Class_1
1882,0,Class_1
1883,0,Class_1
1884,0,Class_1
1885,0,Class_1
1886,0,Class_1
1887,9,Class_1
1888,0,Class_1
1889,0,Class_1
1890,7,Class_1
1891,0,Class_1
1892,9,Class_1
1893,0,Class_1
1894,9,Class_1
1895,7,Class_1
1896,0,Class_1
1897,9,Class_1
1898,9,Class_1
1899,0,Class_1
1900,0,Class_1
1901,9,Class_1
1902,6,Class_1
1903,1,Class_1
1904,0,Class_1
1905,0,Class_1
1906,9,Class_1
1907,0,Class_1
1908,0,Class_1
1909,9,Class_1
1910,6,Class_1
1911,0,Class_1
1912,1,Class_1
1913,0,Class_1
1914,0,Class_1
1915,0,Class_1
1916,9,Class_1
1917,0,Class_1
1918,9,Class_1
1919,9,Class_1
1920,0,Class_1
1921,0,Class_1
1922,9,Class_1
1923,9,Class_1
1924,0,Class_1
1925,0,Class_1
1926,9,Class_1
1927,9,Class_1
1928,9,Class_1
1929,0,Class_1
1930,9,Class_2
1931,0,Class_2
1932,0,Class_2
1933,9,Class_2
1934,9,Class_2
1935,0,Class_2
1936,8,Class_2
1937,0,Class_2
1938,0,Class_2
1939,0,Class_2
1940,0,Class_2
1941,0,Class_2
1942,0,Class_2
1943,0,Class_2
1944,8,Class_2
1945,8,Class_2
1946,0,Class_2
1947,2,Class_2
1948,0,Class_2
1949,8,Class_2
1950,0,Class_2
1951,0,Class_2
1952,0,Class_2
1953,9,Class_2
1954,8,Class_2
1955,0,Class_2
1956,8,Class_2
1957,0,Class_2
1958,2,Class_2
1959,0,Class_2
1960,9,Class_2
1961,0,Class_2
1962,0,Class_2
1963,9,Class_2
1964,2,Class_2
1965,2,Class_2
1966,8,Class_2
1967,0,Class_2
1968,0,Class_2
1969,0,Class_2
1970,0,Class_2
1971,0,Class_2
1972,0,Class_2
1973,2,Class_2
1974,8,Class_2
1975,0,Class_2
1976,0,Class_2
1977,0,Class_2
1978,8,Class_2
1979,8,Class_2
1980,0,Class_2
1981,9,Class_2
1982,0,Class_2
1983,0,Class_2
1984,5,Class_2
1985,0,Class_2
1986,9,Class_2
1987,0,Class_2
1988,8,Class_2
1989,2,Class_2
1990,0,Class_2
1991,0,Class_2
1992,8,Class_2
1993,0,Class_2
1994,0,Class_2
1995,0,Class_2
1996,8,Class_2
1997,8,Class_2
1998,8,Class_2
1999,8,Class_2
2000,2,Class_2
2001,0,Class_2
2002,9,Class_2
2003,2,Class_2
2004,8,Class_2
2005,0,Class_2
2006,0,Class_2
2007,1,Class_2
2008,0,Class_2
2009,0,Class_2
2010,0,Class_2
2011,2,Class_2
2012,8,Class_2
2013,0,Class_2
2014,0,Class_2
2015,2,Class_2
2016,0,Class_2
2017,9,Class_2
2018,7,Class_2
2019,0,Class_2
2020,9,Class_2
2021,0,Class_2
2022,8,Class_2
2023,0,Class_2
2024,0,Class_2
2025,0,Class_2
2026,0,Class_2
2027,0,Class_2
2028,9,Class_2
2029,8,Class_2
2030,8,Class_2
2031,0,Class_2
2032,8,Class_2
2033,2,Class_2
2034,0,Class_2
2035,9,Class_2
2036,8,Class_2
2037,0,Class_2
2038,0,Class_2
2039,9,Class_2
2040,8,Class_2
2041,8,Class_2
2042,0,Class_2
2043,0,Class_2
2044,8,Class_2
2045,0,Class_2
2046,0,Class_2
2047,0,Class_2
2048,0,Class_2
2049,8,Class_2
2050,0,Class_2
2051,1,Class_2
2052,9,Class_2
2053,9,Class_2
2054,9,Class_2
2055,0,Class_2
2056,0,Class_2
2057,0,Class_2
2058,0,Class_2
2059,0,Class_2
2060,2,Class_2
2061,2,Class_2
2062,8,Class_2
2063,0,Class_2
2064,8,Class_2
2065,0,Class_2
2066,0,Class_2
2067,2,Class_2
2068,0,Class_2
2069,0,Class_2
2070,0,Class_2
2071,0,Class_2
2072,0,Class_2
2073,0,Class_2
2074,0,Class_2
2075,9,Class_2
2076,0,Class_2
2077,2,Class_2
2078,0,Class_2
2079,8,Class_2
2080,0,Class_2
2081,8,Class_2
2082,1,Class_2
2083,0,Class_2
2084,0,Class_2
2085,8,Class_2
2086,8,Class_2
2087,0,Class_2
2088,8,Class_2
2089,0,Class_2
2090,0,Class_2
2091,2,Class_2
2092,0,Class_2
2093,0,Class_2
2094,8,Class_2
2095,0,Class_2
2096,9,Class_2
2097,0,Class_2
2098,0,Class_2
2099,0,Class_2
2100,0,Class_2
2101,0,Class_2
2102,0,Class_2
2103,0,Class_2
2104,0,Class_2
2105,0,Class_2
2106,2,Class_2
2107,0,Class_2
2108,9,Class_2
2109,2,Class_2
2110,0,Class_2
2111,2,Class_2
2112,0,Class_2
2113,0,Class_2
2114,8,Class_2
2115,8,Class_2
2116,0,Class_2
2117,0,Class_2
2118,0,Class_2
2119,8,Class_2
2120,0,Class_2
2121,1,Class_2
2122,0,Class_2
2123,0,Class_2
2124,0,Class_2
2125,0,Class_2
2126,8,Class_2
2127,0,Class_2
2128,8,Class_2
2129,0,Class_2
2130,0,Class_2
2131,9,Class_2
2132,0,Class_2
2133,8,Class_2
2134,0,Class_2
2135,0,Class_2
2136,9,Class_2
2137,8,Class_2
2138,0,Class_2
2139,8,Class_2
2140,0,Class_2
2141,8,Class_2
2142,9,Class_2
2143,9,Class_2
2144,0,Class_2
2145,0,Class_2
2146,9,Class_2
2147,8,Class_2
2148,0,Class_2
2149,0,Class_2
2150,0,Class_2
2151,2,Class_2
2152,9,Class_2
2153,0,Class_2
2154,0,Class_2
2155,8,Class_2
2156,0,Class_2
2157,0,Class_2
2158,2,Class_2
2159,0,Class_2
2160,0,Class_2
2161,8,Class_2
2162,0,Class_2
2163,9,Class_2
2164,8,Class_2
2165,8,Class_2
2166,0,Class_2
2167,0,Class_2
2168,9,Class_2
2169,1,Class_2
2170,0,Class_2
2171,8,Class_2
2172,0,Class_2
2173,9,Class_2
2174,0,Class_2
2175,0,Class_2
2176,2,Class_2
2177,0,Class_2
2178,0,Class_2
2179,0,Class_2
2180,2,Class_2
2181,2,Class_2
2182,0,Class_2
2183,8,Class_2
2184,9,Class_2
2185,0,Class_2
2186,0,Class_2
2187,8,Class_2
2188,0,Class_2
2189,8,Class_2
2190,8,Class_2
2191,0,Class_2
2192,0,Class_2
2193,0,Class_2
2194,8,Class_2
2195,8,Class_2
2196,0,Class_2
2197,8,Class_2
2198,8,Class_2
2199,8,Class_2
2200,0,Class_2
2201,9,Class_2
2202,0,Class_2
2203,2,Class_2
2204,8,Class_2
2205,9,Class_2
2206,0,Class_2
2207,9,Class_2
2208,8,Class_2
2209,9,Class_2
2210,0,Class_2
2211,0,Class_2
2212,0,Class_2
2213,1,Class_2
2214,0,Class_2
2215,2,Class_2
2216,0,Class_2
2217,0,Class_2
2218,0,Class_2
2219,8,Class_2
2220,1,Class_2
2221,0,Class_2
2222,8,Class_2
2223,2,Class_2
2224,2,Class_2
2225,0,Class_2
2226,0,Class_2
2227,8,Class_2
2228,0,Class_2
2229,1,Class_2
2230,0,Class_2
2231,0,Class_2
2232,8,Class_2
2233,0,Class_2
2234,2,Class_2
2235,0,Class_2
2236,0,Class_2
2237,0,Class_2
2238,8,Class_2
2239,0,Class_2
2240,0,Class_2
2241,8,Class_2
2242,0,Class_2
2243,0,Class_2
2244,0,Class_2
2245,0,Class_2
2246,2,Class_2
2247,0,Class_2
2248,9,Class_2
2249,0,Class_2
2250,0,Class_2
2251,0,Class_2
2252,0,Class_2
2253,0,Class_2
2254,0,Class_2
2255,0,Class_2
2256,9,Class_2
2257,0,Class_2
2258,2,Class_2
2259,8,Class_2
2260,8,Class_2
2261,8,Class_2
2262,0,Class_2
2263,0,Class_2
2264,8,Class_2
2265,8,Class_2
2266,0,Class_2
2267,8,Class_2
2268,8,Class_2
2269,8,Class_2
2270,0,Class_2
2271,9,Class_2
2272,0,Class_2
2273,8,Class_2
2274,8,Class_2
2275,9,Class_2
2276,0,Class_2
2277,2,Class_2
2278,0,Class_2
2279,8,Class_2
2280,1,Class_2
2281,2,Class_2
2282,0,Class_2
2283,0,Class_2
2284,2,Class_2
2285,9,Class_2
2286,8,Class_2
2287,0,Class_2
2288,0,Class_2
2289,0,Class_2
2290,8,Class_2
2291,1,Class_2
2292,0,Class_2
2293,9,Class_2
2294,0,Class_2
2295,0,Class_2
2296,1,Class_2
2297,0,Class_2
2298,9,Class_2
2299,0,Class_2
2300,9,Class_2
2301,1,Class_2
2302,0,Class_2
2303,8,Class_2
2304,2,Class_2
2305,1,Class_2
2306,0,Class_2
2307,0,Class_2
2308,8,Class_2
2309,0,Class_2
2310,0,Class_2
2311,0,Class_2
2312,0,Class_2
2313,0,Class_2
2314,8,Class_2
2315,0,Class_2
2316,0,Class_2
2317,0,Class_2
2318,2,Class_2
2319,9,Class_2
2320,1,Class_2
2321,0,Class_2
2322,0,Class_2
2323,0,Class_2
2324,0,Class_2
2325,8,Class_2
2326,9,Class_2
2327,8,Class_2
2328,0,Class_2
2329,0,Class_2
2330,8,Class_2
2331,0,Class_2
2332,0,Class_2
2333,8,Class_2
2334,0,Class_2
2335,0,Class_2
2336,1,Class_2
2337,0,Class_2
2338,0,Class_2
2339,9,Class_2
2340,0,Class_2
2341,2,Class_2
2342,0,Class_2
2343,0,Class_2
2344,0,Class_2
2345,0,Class_2
2346,0,Class_2
2347,0,Class_2
2348,8,Class_2
2349,0,Class_2
2350,2,Class_2
2351,0,Class_2
2352,0,Class_2
2353,0,Class_2
2354,0,Class_2
2355,0,Class_2
2356,0,Class_2
2357,8,Class_2
2358,2,Class_2
2359,0,Class_2
2360,0,Class_2
2361,9,Class_2
2362,0,Class_2
2363,8,Class_2
2364,0,Class_2
2365,0,Class_2
2366,2,Class_2
2367,8,Class_2
2368,0,Class_2
2369,2,Class_2
2370,0,Class_2
2371,0,Class_2
2372,2,Class_2
2373,0,Class_2
2374,0,Class_2
2375,0,Class_2
2376,8,Class_2
2377,9,Class_2
2378,0,Class_2
2379,0,Class_2
2380,0,Class_2
2381,0,Class_2
2382,8,Class_2
2383,0,Class_2
2384,8,Class_2
2385,0,Class_2
2386,0,Class_2
2387,0,Class_2
2388,0,Class_2
2389,9,Class_2
2390,8,Class_2
2391,0,Class_2
2392,0,Class_2
2393,0,Class_2
2394,2,Class_2
2395,0,Class_2
2396,2,Class_2
2397,0,Class_2
2398,0,Class_2
2399,0,Class_2
2400,0,Class_2
2401,0,Class_2
2402,0,Class_2
2403,0,Class_2
2404,0,Class_2
2405,0,Class_2
2406,0,Class_2
2407,0,Class_2
2408,8,Class_2
2409,9,Class_2
2410,0,Class_2
2411,0,Class_2
2412,0,Class_2
2413,0,Class_2
2414,8,Class_2
2415,1,Class_2
2416,0,Class_2
2417,0,Class_2
2418,0,Class_2
2419,0,Class_2
2420,0,Class_2
2421,1,Class_2
2422,0,Class_2
2423,0,Class_2
2424,2,Class_2
2425,8,Class_2
2426,0,Class_2
2427,0,Class_2
2428,2,Class_2
2429,1,Class_2
2430,8,Class_2
2431,0,Class_2
2432,0,Class_2
2433,2,Class_2
2434,0,Class_2
2435,0,Class_2
2436,0,Class_2
2437,0,Class_2
2438,0,Class_2
2439,0,Class_2
2440,0,Class_2
2441,0,Class_2
2442,0,Class_2
2443,0,Class_2
2444,2,Class_2
2445,0,Class_2
2446,0,Class_2
2447,0,Class_2
2448,8,Class_2
2449,0,Class_2
2450,9,Class_2
2451,2,Class_2
2452,2,Class_2
2453,0,Class_2
2454,0,Class_2
2455,0,Class_2
2456,2,Class_2
2457,0,Class_2
2458,0,Class_2
2459,0,Class_2
2460,0,Class_2
2461,0,Class_2
2462,0,Class_2
2463,0,Class_2
2464,0,Class_2
2465,0,Class_2
2466,0,Class_2
2467,0,Class_2
2468,0,Class_2
2469,0,Class_2
2470,9,Class_2
2471,2,Class_2
2472,0,Class_2
2473,0,Class_2
2474,0,Class_2
2475,0,Class_2
2476,0,Class_2
2477,0,Class_2
2478,0,Class_2
2479,8,Class_2
2480,0,Class_2
2481,0,Class_2
2482,0,Class_2
2483,0,Class_2
2484,2,Class_2
2485,8,Class_2
2486,2,Class_2
2487,0,Class_2
2488,8,Class_2
2489,0,Class_2
2490,0,Class_2
2491,0,Class_2
2492,0,Class_2
2493,0,Class_2
2494,0,Class_2
2495,8,Class_2
2496,8,Class_2
2497,8,Class_2
2498,0,Class_2
2499,0,Class_2
2500,0,Class_2
2501,0,Class_2
2502,8,Class_2
2503,0,Class_2
2504,0,Class_2
2505,0,Class_2
2506,0,Class_2
2507,8,Class_2
2508,0,Class_2
2509,0,Class_2
2510,8,Class_2
2511,0,Class_2
2512,8,Class_2
2513,0,Class_2
2514,0,Class_2
2515,0,Class_2
2516,0,Class_2
2517,0,Class_2
2518,0,Class_2
2519,0,Class_2
2520,0,Class_2
2521,0,Class_2
2522,0,Class_2
2523,0,Class_2
2524,8,Class_2
2525,0,Class_2
2526,0,Class_2
2527,7,Class_2
2528,0,Class_2
2529,2,Class_2
2530,0,Class_2
2531,2,Class_2
2532,0,Class_2
2533,0,Class_2
2534,9,Class_2
2535,0,Class_2
2536,0,Class_2
2537,1,Class_2
2538,0,Class_2
2539,0,Class_2
2540,0,Class_2
2541,0,Class_2
2542,0,Class_2
2543,0,Class_2
2544,9,Class_2
2545,1,Class_2
2546,0,Class_2
2547,0,Class_2
2548,0,Class_2
2549,0,Class_2
2550,8,Class_2
2551,0,Class_2
2552,8,Class_2
2553,0,Class_2
2554,8,Class_2
2555,8,Class_2
2556,0,Class_2
2557,8,Class_2
2558,0,Class_2
2559,0,Class_2
2560,0,Class_2
2561,0,Class_2
2562,0,Class_2
2563,0,Class_2
2564,0,Class_2
2565,0,Class_2
2566,2,Class_2
2567,0,Class_2
2568,2,Class_2
2569,0,Class_2
2570,0,Class_2
2571,2,Class_2
2572,0,Class_2
2573,0,Class_2
2574,8,Class_2
2575,0,Class_2
2576,0,Class_2
2577,2,Class_2
2578,9,Class_2
2579,8,Class_2
2580,0,Class_2
2581,0,Class_2
2582,0,Class_2
2583,0,Class_2
2584,0,Class_2
2585,8,Class_2
2586,0,Class_2
2587,0,Class_2
2588,0,Class_2
2589,0,Class_2
2590,0,Class_2
2591,8,Class_2
2592,0,Class_2
2593,8,Class_2
2594,9,Class_2
2595,0,Class_2
2596,0,Class_2
2597,0,Class_2
2598,0,Class_2
2599,0,Class_2
2600,8,Class_2
2601,0,Class_2
2602,0,Class_2
2603,8,Class_2
2604,0,Class_2
2605,0,Class_2
2606,0,Class_2
2607,8,Class_2
2608,0,Class_2
2609,9,Class_2
2610,0,Class_2
2611,0,Class_2
2612,0,Class_2
2613,0,Class_2
2614,0,Class_2
2615,7,Class_2
2616,0,Class_2
2617,9,Class_2
2618,2,Class_2
2619,0,Class_2
2620,2,Class_2
2621,0,Class_2
2622,0,Class_2
2623,8,Class_2
2624,0,Class_2
2625,0,Class_2
2626,0,Class_2
2627,0,Class_2
2628,0,Class_2
2629,0,Class_2
2630,0,Class_2
2631,0,Class_2
2632,2,Class_2
2633,0,Class_2
2634,0,Class_2
2635,8,Class_2
2636,0,Class_2
2637,8,Class_2
2638,8,Class_2
2639,0,Class_2
2640,0,Class_2
2641,0,Class_2
2642,0,Class_2
2643,0,Class_2
2644,8,Class_2
2645,2,Class_2
2646,0,Class_2
2647,8,Class_2
2648,0,Class_2
2649,8,Class_2
2650,0,Class_2
2651,0,Class_2
2652,8,Class_2
2653,0,Class_2
2654,0,Class_2
2655,2,Class_2
2656,0,Class_2
2657,2,Class_2
2658,8,Class_2
2659,0,Class_2
2660,0,Class_2
2661,0,Class_2
2662,0,Class_2
2663,8,Class_2
2664,0,Class_2
2665,8,Class_2
2666,0,Class_2
2667,0,Class_2
2668,8,Class_2
2669,0,Class_2
2670,8,Class_2
2671,0,Class_2
2672,8,Class_2
2673,8,Class_2
2674,2,Class_2
2675,0,Class_2
2676,0,Class_2
2677,0,Class_2
2678,0,Class_2
2679,8,Class_2
2680,0,Class_2
2681,8,Class_2
2682,0,Class_2
2683,0,Class_2
2684,0,Class_2
2685,0,Class_2
2686,0,Class_2
2687,0,Class_2
2688,0,Class_2
2689,0,Class_2
2690,8,Class_2
2691,0,Class_2
2692,8,Class_2
2693,8,Class_2
2694,0,Class_2
2695,0,Class_2
2696,0,Class_2
2697,0,Class_2
2698,0,Class_2
2699,0,Class_2
2700,0,Class_2
2701,9,Class_2
2702,0,Class_2
2703,8,Class_2
2704,0,Class_2
2705,0,Class_2
2706,8,Class_2
2707,0,Class_2
2708,8,Class_2
2709,0,Class_2
2710,0,Class_2
2711,0,Class_2
2712,0,Class_2
2713,0,Class_2
2714,0,Class_2
2715,0,Class_2
2716,2,Class_2
2717,0,Class_2
2718,0,Class_2
2719,0,Class_2
2720,7,Class_2
2721,0,Class_2
2722,0,Class_2
2723,0,Class_2
2724,8,Class_2
2725,2,Class_2
2726,0,Class_2
2727,8,Class_2
2728,0,Class_2
2729,0,Class_2
2730,0,Class_2
2731,9,Class_2
2732,8,Class_2
2733,0,Class_2
2734,8,Class_2
2735,0,Class_2
2736,0,Class_2
2737,0,Class_2
2738,0,Class_2
2739,9,Class_2
2740,0,Class_2
2741,0,Class_2
2742,0,Class_2
2743,0,Class_2
2744,0,Class_2
2745,2,Class_2
2746,0,Class_2
2747,0,Class_2
2748,0,Class_2
2749,0,Class_2
2750,8,Class_2
2751,0,Class_2
2752,8,Class_2
2753,0,Class_2
2754,8,Class_2
2755,0,Class_2
2756,0,Class_2
2757,0,Class_2
2758,0,Class_2
2759,0,Class_2
2760,0,Class_2
2761,0,Class_2
2762,0,Class_2
2763,8,Class_2
2764,0,Class_2
2765,8,Class_2
2766,0,Class_2
2767,0,Class_2
2768,2,Class_2
2769,0,Class_2
2770,2,Class_2
2771,1,Class_2
2772,0,Class_2
2773,0,Class_2
2774,0,Class_2
2775,0,Class_2
2776,1,Class_2
2777,0,Class_2
2778,0,Class_2
2779,0,Class_2
2780,0,Class_2
2781,0,Class_2
2782,0,Class_2
2783,0,Class_2
2784,2,Class_2
2785,0,Class_2
2786,0,Class_2
2787,0,Class_2
2788,0,Class_2
2789,0,Class_2
2790,0,Class_2
2791,2,Class_2
2792,0,Class_2
2793,8,Class_2
2794,0,Class_2
2795,0,Class_2
2796,0,Class_2
2797,0,Class_2
2798,0,Class_2
2799,2,Class_2
2800,8,Class_2
2801,0,Class_2
2802,0,Class_2
2803,8,Class_2
2804,0,Class_2
2805,9,Class_2
2806,8,Class_2
2807,0,Class_2
2808,0,Class_2
2809,0,Class_2
2810,0,Class_2
2811,0,Class_2
2812,0,Class_2
2813,0,Class_2
2814,9,Class_2
2815,0,Class_2
2816,0,Class_2
2817,9,Class_2
2818,8,Class_2
2819,2,Class_2
2820,0,Class_2
2821,0,Class_2
2822,0,Class_2
2823,0,Class_2
2824,0,Class_2
2825,0,Class_2
2826,8,Class_2
2827,8,Class_2
2828,1,Class_2
2829,0,Class_2
2830,8,Class_2
2831,2,Class_2
2832,0,Class_2
2833,2,Class_2
2834,0,Class_2
2835,0,Class_2
2836,0,Class_2
2837,0,Class_2
2838,8,Class_2
2839,0,Class_2
2840,0,Class_2
2841,0,Class_2
2842,8,Class_2
2843,2,Class_2
2844,0,Class_2
2845,8,Class_2
2846,0,Class_2
2847,0,Class_2
2848,0,Class_2
2849,0,Class_2
2850,0,Class_2
2851,0,Class_2
2852,8,Class_2
2853,8,Class_2
2854,8,Class_2
2855,0,Class_2
2856,0,Class_2
2857,1,Class_2
2858,2,Class_2
2859,0,Class_2
2860,0,Class_2
2861,0,Class_2
2862,0,Class_2
2863,0,Class_2
2864,0,Class_2
2865,0,Class_2
2866,0,Class_2
2867,0,Class_2
2868,0,Class_2
2869,0,Class_2
2870,0,Class_2
2871,0,Class_2
2872,0,Class_2
2873,0,Class_2
2874,1,Class_2
2875,0,Class_2
2876,8,Class_2
2877,9,Class_2
2878,0,Class_2
2879,0,Class_2
2880,0,Class_2
2881,8,Class_2
2882,0,Class_2
2883,0,Class_2
2884,0,Class_2
2885,0,Class_2
2886,0,Class_2
2887,8,Class_2
2888,1,Class_2
2889,0,Class_2
2890,0,Class_2
2891,8,Class_2
2892,0,Class_2
2893,0,Class_2
2894,0,Class_2
2895,0,Class_2
